Unnamed: 0,mots,poids,serie
0,be,30821.89416118753,jericho
1,you,16189.599609097377,jericho
2,to,11790.660241352076,jericho
3,the,9765.021437936672,jericho
4,not,9596.254974424595,jericho
5,we,8921.581903363372,jericho
6,do,7817.380251906951,jericho
7,it,7703.840743873996,jericho
8,get,5978.565055939655,jericho
9,that,5865.835287012852,jericho
10,go,5414.1788115340905,jericho
11,what,5392.993772276595,jericho
12,have,5308.57687088893,jericho
13,they,5118.56882257505,jericho
14,this,4674.691080202958,jericho
15,and,4348.25769947352,jericho
16,of,4202.675850845486,jericho
17,know,3616.184743891108,jericho
18,in,3477.8202032672857,jericho
19,he,3197.935905335189,jericho
20,there,3105.8823339258724,jericho
21,can,2994.056053991399,jericho
22,here,2960.851908180588,jericho
23,will,2810.909882005076,jericho
24,for,2772.3332574164056,jericho
25,right,2730.966069012024,jericho
26,out,2685.260047937872,jericho
27,on,2651.0,jericho
28,come,2596.762088789228,jericho
29,all,2506.858906574679,jericho
30,just,2506.8501835983047,jericho
31,your,2421.9015112567627,jericho
32,my,2374.6571329193107,jericho
33,with,2187.1914829151547,jericho
34,think,2179.8385908762675,jericho
35,about,2157.148679366009,jericho
36,need,2125.147300065752,jericho
37,if,1962.6742643226808,jericho
38,well,1939.1969113099988,jericho
39,want,1871.1898095183649,jericho
40,so,1841.4405244988347,jericho
41,no,1797.7550731367776,jericho
42,how,1734.399067664389,jericho
43,take,1678.9018649212885,jericho
44,now,1660.655860269419,jericho
45,ve,1616.892354033878,jericho
46,up,1602.193122306533,jericho
47,back,1554.2733772860388,jericho
48,see,1523.9065509057414,jericho
49,jake,1518.183064963893,jericho
50,she,1508.9844914403682,jericho
51,let,1495.6528621915784,jericho
52,say,1488.7471350548844,jericho
53,would,1488.3982380234131,jericho
54,jericho,1487.0997403399117,jericho
55,tell,1480.514772779645,jericho
56,make,1462.5315354100842,jericho
57,okay,1390.3600884791956,jericho
58,but,1367.8560578992226,jericho
59,at,1349.6338682185694,jericho
60,look,1286.7552424812093,jericho
61,like,1282.5680906782648,jericho
62,yeah,1277.6662803305655,jericho
63,could,1260.40958286901,jericho
