Unnamed: 0,mots,poids,serie
0,be,13997.534038960655,flashpoint
1,you,7308.819470308798,flashpoint
2,to,4947.227078741655,flashpoint
3,the,4475.170981299198,flashpoint
4,not,3859.207124865989,flashpoint
5,we,3625.608595930692,flashpoint
6,it,3555.715147432657,flashpoint
7,do,3486.729260083498,flashpoint
8,get,3172.4218676428973,flashpoint
9,that,3011.155994005901,flashpoint
10,go,2767.9513689880373,flashpoint
11,he,2694.2583986048826,flashpoint
12,what,2350.7921571462084,flashpoint
13,and,1958.743763286912,flashpoint
14,okay,1835.4406718080163,flashpoint
15,this,1823.837807806457,flashpoint
16,know,1775.909498011248,flashpoint
17,have,1739.2026460536488,flashpoint
18,they,1670.8438624741875,flashpoint
19,right,1557.2772380096544,flashpoint
20,in,1543.109378865963,flashpoint
21,she,1455.0921881746408,flashpoint
22,on,1450.0,flashpoint
23,of,1407.7238155424434,flashpoint
24,no,1384.1123129460148,flashpoint
25,just,1376.9222412742672,flashpoint
26,can,1326.880020261083,flashpoint
27,here,1229.3773596145504,flashpoint
28,your,1202.922352828635,flashpoint
29,there,1182.4497185375922,flashpoint
30,let,1096.0285218024728,flashpoint
31,all,1073.3033177802392,flashpoint
32,for,1026.3793793012735,flashpoint
33,with,1007.7407347279606,flashpoint
34,yeah,998.72955246287,flashpoint
35,want,991.6231476200686,flashpoint
36,my,977.6458174160076,flashpoint
37,come,930.330482758634,flashpoint
38,out,921.8056880980752,flashpoint
39,so,904.2543261138094,flashpoint
40,need,881.3110862037383,flashpoint
41,see,878.5942341206063,flashpoint
42,wordy,870.1131301145293,flashpoint
43,say,838.4897657205671,flashpoint
44,will,834.6861778999798,flashpoint
45,about,814.2107439335578,flashpoint
46,guy,805.4714515120885,flashpoint
47,up,777.5179832585903,flashpoint
48,tell,767.8495147430108,flashpoint
49,one,763.8050248229242,flashpoint
50,like,721.8040151574987,flashpoint
51,take,710.1321334261905,flashpoint
52,think,709.424172227832,flashpoint
53,now,709.0278499063345,flashpoint
54,down,704.948946743448,flashpoint
55,if,700.2361660990077,flashpoint
56,at,683.9266123475202,flashpoint
57,how,666.612511224052,flashpoint
58,good,653.1380718804478,flashpoint
59,spike,632.5982601103551,flashpoint
60,his,621.3640659216494,flashpoint
61,but,611.8560258989153,flashpoint
62,ve,598.739240173865,flashpoint
63,well,585.9781158269537,flashpoint
64,talk,567.6166559074018,flashpoint
65,us,563.7969025153725,flashpoint
66,look,554.3528473496084,flashpoint
67,back,524.2068726091193,flashpoint
68,copy,523.8988338060764,flashpoint
69,where,511.2706816854154,flashpoint
70,would,499.8116964548961,flashpoint
71,make,497.020470452503,flashpoint
72,please,486.2298285724012,flashpoint
73,who,439.434574541081,flashpoint
74,parker,433.3336940210858,flashpoint
75,why,424.6896215987288,flashpoint
76,time,418.45015007769473,flashpoint
77,move,413.6812641602376,flashpoint
78,from,409.2347762407293,flashpoint
79,stay,407.5408097635177,flashpoint
80,keep,403.8716817132323,flashpoint
81,help,395.7499552371575,flashpoint
82,could,393.9760962641613,flashpoint
83,ed,392.75785099949087,flashpoint
84,way,389.86522191219393,flashpoint
85,jules,388.9773403055493,flashpoint
86,sorry,382.8593028959067,flashpoint
87,hey,381.0532597986726,flashpoint
88,call,377.5606186752226,flashpoint
89,work,372.4695070864489,flashpoint
90,when,372.40486040994455,flashpoint
91,something,368.7755608937629,flashpoint
92,her,366.6756991925244,flashpoint
93,give,364.15320451508137,flashpoint
94,sam,360.9320069395406,flashpoint
95,thank,358.0748906197919,flashpoint
96,kid,354.5518343652992,flashpoint
97,boss,349.9089180342487,flashpoint
98,two,346.6973237468416,flashpoint
99,jule,335.3234632298904,flashpoint
100,try,334.02364408068706,flashpoint
101,put,331.8475044410972,flashpoint
102,then,331.2729614808378,flashpoint
103,mean,330.8272455727379,flashpoint
104,gun,330.09998371941646,flashpoint
105,thing,330.0293757559052,flashpoint
106,our,314.8175770657398,flashpoint
107,hear,314.6725146075172,flashpoint
108,sru,309.3299170764294,flashpoint
109,man,307.4107008883813,flashpoint
110,happen,305.53308907744685,flashpoint
111,some,300.23845043426616,flashpoint
112,off,294.7606037993769,flashpoint
113,subject,293.43773648091525,flashpoint
114,anything,293.2649070681725,flashpoint
115,leave,289.5581790921988,flashpoint
116,team,287.53445198342246,flashpoint
117,name,285.9573205235534,flashpoint
118,any,279.94945993911006,flashpoint
119,uh,270.8964816712727,flashpoint
120,find,266.8363998601889,flashpoint
121,year,261.27328465010856,flashpoint
122,or,257.90176952955386,flashpoint
123,still,257.83037096385965,flashpoint
124,maybe,256.7112983128748,flashpoint
125,over,254.9223155288912,flashpoint
126,kill,252.8627960574454,flashpoint
127,really,252.51548212798352,flashpoint
128,through,250.8925098672159,flashpoint
129,an,238.0,flashpoint
130,more,237.8263702705779,flashpoint
131,sarge,237.60839021138963,flashpoint
132,listen,228.4451206577629,flashpoint
133,phone,225.467105971767,flashpoint
134,oh,224.8942127643764,flashpoint
135,as,220.0,flashpoint
136,winnie,218.8426812658232,flashpoint
137,nothing,217.78954953780965,flashpoint
138,shoot,217.3210491608506,flashpoint
139,hold,216.7861023247175,flashpoint
140,away,216.22642823311307,flashpoint
141,got,214.8940342208179,flashpoint
142,greg,213.96974932991372,flashpoint
143,never,212.17452994943568,flashpoint
144,yes,211.72171097825657,flashpoint
145,little,211.3978001135009,flashpoint
146,door,208.7602422435596,flashpoint
147,cop,208.4769657314759,flashpoint
148,everything,206.827270780142,flashpoint
149,eddie,202.26605561849655,flashpoint
150,into,201.8167102404628,flashpoint
151,first,200.41153313635996,flashpoint
152,wanna,199.9869586210708,flashpoint
153,hand,199.81217019455272,flashpoint
154,by,198.4011944020844,flashpoint
155,haley,196.88144954824477,flashpoint
156,hostage,195.18602870559303,flashpoint
157,three,191.70983578147693,flashpoint
158,home,190.02499132080573,flashpoint
159,clear,189.67204206556352,flashpoint
160,too,189.19812470397397,flashpoint
161,because,188.8031241449812,flashpoint
162,should,184.7667306328334,flashpoint
163,use,183.92028472743857,flashpoint
164,lose,183.85897808711343,flashpoint
165,today,182.00983782802663,flashpoint
166,people,179.3905868452512,flashpoint
167,day,178.39524402742344,flashpoint
168,floor,177.39727828835356,flashpoint
169,other,175.00769066012015,flashpoint
170,those,174.92709528864702,flashpoint
171,fire,172.68678755142614,flashpoint
172,only,172.66603905930597,flashpoint
173,rj,170.30165401182063,flashpoint
174,friend,169.68903838586965,flashpoint
175,sergeant,166.9932966580488,flashpoint
176,police,162.4280335182446,flashpoint
177,else,162.01781606933542,flashpoint
178,start,161.99351052897288,flashpoint
179,these,160.54794792742427,flashpoint
180,wife,157.50225642423914,flashpoint
181,sir,156.7263698250346,flashpoint
182,ask,155.33486203645288,flashpoint
183,very,154.82861312599027,flashpoint
184,wait,154.18641944688673,flashpoint
185,last,153.9865468271529,flashpoint
186,head,153.46208091575366,flashpoint
187,their,152.0646544146328,flashpoint
188,life,151.03403313811796,flashpoint
189,before,150.89704503691098,flashpoint
190,brother,150.0245199018899,flashpoint
191,feel,149.5590927900744,flashpoint
192,again,149.10765005225983,flashpoint
193,minute,148.17600627206022,flashpoint
194,room,147.9287477661233,flashpoint
195,misha,147.80037461482084,flashpoint
196,around,147.7857657577994,flashpoint
197,buddy,147.29437803659062,flashpoint
198,stop,147.04471407891722,flashpoint
199,sure,146.59959240235543,flashpoint
200,sierra,143.08901743246108,flashpoint
201,flashpoint,142.56443577423283,flashpoint
202,every,141.9023743878254,flashpoint
203,close,141.76827161778482,flashpoint
204,understand,140.92307153747714,flashpoint
205,them,140.641534349763,flashpoint
206,hurt,140.641534349763,flashpoint
207,cosgrove,140.33696065533604,flashpoint
208,love,138.97823027546934,flashpoint
209,ago,138.6214717381731,flashpoint
210,send,137.8637999192018,flashpoint
211,family,137.84840569823305,flashpoint
212,lou,137.5068877725184,flashpoint
213,tasha,137.42649856906465,flashpoint
214,kira,137.37857383768863,flashpoint
215,remember,136.82419451609394,flashpoint
216,eye,135.74056596984815,flashpoint
217,run,135.74056596984815,flashpoint
218,strategic,134.97028187651887,flashpoint
219,care,134.62389390441078,flashpoint
220,nice,133.41819993009446,flashpoint
221,shot,133.38250399912835,flashpoint
222,ydy,133.35512284114844,flashpoint
223,unit,131.90764695207832,flashpoint
224,mom,131.58560224683882,flashpoint
225,always,131.58560224683882,flashpoint
226,safe,130.8083048728024,flashpoint
227,night,130.5846166476742,flashpoint
228,after,128.7314957372239,flashpoint
229,god,128.54369332703038,flashpoint
230,much,127.97324434614616,flashpoint
231,turn,127.85594031796634,flashpoint
232,dad,126.48412827399682,flashpoint
233,lot,125.50536639769646,flashpoint
234,bad,124.54104443662116,flashpoint
235,malone,124.5366887293066,flashpoint
236,even,121.95340977223093,flashpoint
237,bomb,121.6662512990479,flashpoint
238,hell,121.18541160284224,flashpoint
239,fine,120.75051521191456,flashpoint
240,irina,120.09165494054407,flashpoint
241,great,119.67059395780672,flashpoint
242,cheznik,119.39049431020084,flashpoint
243,bring,119.34705595128418,flashpoint
244,zoe,118.09899664195402,flashpoint
245,place,117.0,flashpoint
246,officer,115.88738036684786,flashpoint
