Unnamed: 0,mots,poids,serie
0,be,6293.498355267673,samanthawho
1,you,3858.114240203301,samanthawho
2,not,2112.211351128218,samanthawho
3,to,2104.0727678495086,samanthawho
4,it,1733.3954787061634,samanthawho
5,that,1647.767694867215,samanthawho
6,do,1610.698263625565,samanthawho
7,the,1469.4591281877963,samanthawho
8,and,1221.0635435375602,samanthawho
9,have,1201.0982812728655,samanthawho
10,what,1064.9131239467663,samanthawho
11,know,1021.0748184611624,samanthawho
12,just,939.7139419830564,samanthawho
13,no,884.1045808472901,samanthawho
14,go,874.8907213017617,samanthawho
15,we,858.8064822863807,samanthawho
16,this,783.541970829473,samanthawho
17,get,763.9526740648071,samanthawho
18,my,754.8578965571318,samanthawho
19,so,676.4755429045645,samanthawho
20,of,642.9144782094224,samanthawho
21,oh,613.4391249956874,samanthawho
22,in,607.9251902361954,samanthawho
23,want,594.0528763606294,samanthawho
24,he,589.0112991928789,samanthawho
25,she,579.7063972907979,samanthawho
26,like,575.1426415597599,samanthawho
27,can,572.1912807123801,samanthawho
28,well,567.2268161204912,samanthawho
29,your,551.283658915904,samanthawho
30,okay,551.1833849273323,samanthawho
31,for,540.9130222248009,samanthawho
32,with,508.09274474412535,samanthawho
33,yeah,481.67610568372754,samanthawho
34,right,453.8874776141976,samanthawho
35,they,433.23784648016107,samanthawho
36,think,426.5920683220223,samanthawho
37,on,422.0,samanthawho
38,mean,405.9426105095432,samanthawho
39,all,397.51974732601457,samanthawho
40,here,397.11323126163074,samanthawho
41,would,383.13641084712856,samanthawho
42,if,378.15628682554217,samanthawho
43,will,377.5660623178426,samanthawho
44,see,377.1895936138465,samanthawho
45,come,360.30953643904735,samanthawho
46,about,359.76753801715347,samanthawho
47,really,357.99663289030576,samanthawho
48,there,344.9403140511824,samanthawho
49,look,339.68317981103564,samanthawho
50,but,337.6800142934705,samanthawho
51,say,334.4625225044934,samanthawho
52,up,327.7997414625714,samanthawho
53,one,324.77759879025183,samanthawho
54,out,318.12315866428145,samanthawho
55,because,309.24649644436573,samanthawho
56,dena,302.249824145047,samanthawho
57,at,298.5171484221758,samanthawho
58,now,290.25376340361146,samanthawho
59,todd,284.2018474652665,samanthawho
60,why,267.5700180035947,samanthawho
61,good,263.7147445040302,samanthawho
62,how,250.3567349845987,samanthawho
63,when,240.12205285119975,samanthawho
64,then,239.07907125739712,samanthawho
65,make,238.7500145073957,samanthawho
66,who,236.395497195367,samanthawho
67,tell,231.7738781667815,samanthawho
68,sorry,229.3855306143579,samanthawho
69,hey,225.16783533557927,samanthawho
70,thing,222.5779510911919,samanthawho
71,need,214.0773383154471,samanthawho
72,andrea,211.75706582866556,samanthawho
73,take,210.79711750124807,samanthawho
74,samantha,210.05577783687443,samanthawho
75,god,209.07709155601324,samanthawho
76,guy,208.286469378352,samanthawho
77,thank,206.7068686759708,samanthawho
78,ve,195.6276725320549,samanthawho
79,sam,189.754694824832,samanthawho
80,yes,189.19812470397397,samanthawho
81,could,188.3551057836628,samanthawho
82,let,179.24327032158405,samanthawho
83,maybe,178.2263153891933,samanthawho
84,some,175.7872792698035,samanthawho
85,uh,175.75235152331348,samanthawho
86,wait,174.08144131100116,samanthawho
87,where,171.931733664122,samanthawho
88,something,170.32430566703454,samanthawho
89,back,169.056716416441,samanthawho
90,give,167.94996932376597,samanthawho
91,should,163.510381091003,samanthawho
92,from,156.9667634895948,samanthawho
93,um,156.63014538097937,samanthawho
94,love,156.51917196072273,samanthawho
95,time,153.9126988791521,samanthawho
96,friend,153.31553468196995,samanthawho
97,try,151.82892912758504,samanthawho
98,mom,143.2450859902296,samanthawho
99,work,141.281537170722,samanthawho
100,please,137.79151493745573,samanthawho
101,people,137.34591805339545,samanthawho
102,talk,134.86453182134088,samanthawho
103,owen,131.96207683817363,samanthawho
104,little,128.90109763018347,samanthawho
105,call,128.15013699560475,samanthawho
106,dane,127.72993715826318,samanthawho
107,over,126.77217853328642,samanthawho
108,leave,124.0963624680852,samanthawho
109,never,123.89753573689674,samanthawho
110,even,123.53722028875342,samanthawho
111,or,121.9950279102454,samanthawho
112,his,120.26401275902892,samanthawho
113,newly,120.00485992303848,samanthawho
114,off,117.90424151975078,samanthawho
115,too,115.62107620798407,samanthawho
116,feel,112.55478117191169,samanthawho
117,much,112.55478117191169,samanthawho
118,day,112.32293142467402,samanthawho
119,an,112.0,samanthawho
120,tony,111.50778216320708,samanthawho
121,night,110.5971753240506,samanthawho
122,always,109.93227529482738,samanthawho
123,very,109.67026763090978,samanthawho
124,two,108.25148505175646,samanthawho
125,again,108.02697095622904,samanthawho
126,still,107.81997331215948,samanthawho
127,help,107.21512731524584,samanthawho
128,regina,107.090096271622,samanthawho
129,life,106.13202328624506,samanthawho
130,her,105.67389942006778,samanthawho
131,our,103.92036524500148,samanthawho
132,keep,102.94768357396116,samanthawho
133,more,101.4927822173804,samanthawho
134,funk,101.42674229290034,samanthawho
135,by,98.5920045801769,samanthawho
136,happen,98.55906099272478,samanthawho
137,great,98.46314692730934,samanthawho
138,first,98.01147970902274,samanthawho
139,down,95.3012492615397,samanthawho
140,as,95.0,samanthawho
141,into,94.60158292521692,samanthawho
142,remember,93.86776135406444,samanthawho
143,year,93.54228709695246,samanthawho
144,use,92.77394893330973,samanthawho
145,huh,91.71719713738048,samanthawho
146,bad,89.94630987089306,samanthawho
147,way,89.21680626830769,samanthawho
148,those,89.11380326025414,samanthawho
149,meet,87.50384533006007,samanthawho
150,job,87.40112884898525,samanthawho
151,start,87.10971792595711,samanthawho
152,anything,86.71811768144885,samanthawho
153,any,86.26349637658623,samanthawho
154,house,85.49082654344002,samanthawho
155,only,84.84451919293483,samanthawho
156,every,83.56473158394162,samanthawho
157,find,83.19017172111772,samanthawho
158,kind,83.10636120667812,samanthawho
159,might,83.00827009822449,samanthawho
160,mother,81.25563206133758,samanthawho
161,someone,81.1399293060557,samanthawho
162,frank,80.9575193334063,samanthawho
163,actually,79.58008745645768,samanthawho
164,listen,79.38872987397436,samanthawho
165,africa,78.39314659909864,samanthawho
166,other,77.95797129405352,samanthawho
