Unnamed: 0,mots,poids,serie
0,be,14589.93095976721,reaper
1,you,9353.22733423332,reaper
2,to,5157.403392544405,reaper
3,not,4381.149072081471,reaper
4,the,4192.81623146146,reaper
5,it,3920.179081177956,reaper
6,that,3777.2114954181575,reaper
7,do,3773.101592876142,reaper
8,what,2846.896263081248,reaper
9,we,2470.8057047009465,reaper
10,this,2288.650841349365,reaper
11,have,2229.509774994305,reaper
12,go,2128.90075516762,reaper
13,know,2116.75539013367,reaper
14,get,2103.486129959263,reaper
15,and,2079.31556740642,reaper
16,right,1920.99851636716,reaper
17,of,1792.8252731276175,reaper
18,he,1678.578137099141,reaper
19,just,1653.7261969943518,reaper
20,my,1597.520444276291,reaper
21,all,1463.369569843891,reaper
22,in,1424.4086574147352,reaper
23,no,1409.112699550951,reaper
24,yeah,1363.3882991386863,reaper
25,can,1351.578924464495,reaper
26,for,1335.648556017504,reaper
27,so,1314.5305681593768,reaper
28,your,1293.910917892425,reaper
29,she,1243.892621322466,reaper
30,andi,1200.0325852460849,reaper
31,think,1171.9562316539077,reaper
32,with,1156.9314021597536,reaper
33,on,1144.0,reaper
34,like,1124.4038642493306,reaper
35,sam,1064.2186381084985,reaper
36,want,1034.603717485954,reaper
37,well,1028.1962672376949,reaper
38,here,1005.7158845361606,reaper
39,will,1003.8963864303842,reaper
40,out,986.9332638876132,reaper
41,ok,947.1024319116804,reaper
42,about,900.1471194113394,reaper
43,come,882.476872450323,reaper
44,there,830.4118671602539,reaper
45,would,811.996920108112,reaper
46,guy,804.0149027751769,reaper
47,they,801.3385342237945,reaper
48,good,770.6482689133318,reaper
49,really,731.9752583203573,reaper
50,now,730.6885785185443,reaper
51,let,727.2575312228205,reaper
52,look,724.8258186302396,reaper
53,see,711.9642931666982,reaper
54,how,711.8577042935577,reaper
55,up,697.005766057257,reaper
56,devil,694.3627971540286,reaper
57,if,693.0468830795107,reaper
58,say,687.5927206836561,reaper
59,at,658.6998110724068,reaper
60,tell,652.7509221839969,reaper
61,mean,640.8779008438063,reaper
62,but,639.0720270509264,reaper
63,oh,637.5349335061563,reaper
64,make,630.6604156799132,reaper
65,one,616.178843554628,reaper
66,hey,616.1185824017499,reaper
67,sock,615.1186039586925,reaper
68,need,590.6659407535693,reaper
69,back,588.4222145037364,reaper
70,why,575.5866666356397,reaper
71,take,569.6007217586917,reaper
72,thank,550.1332410431348,reaper
73,work,523.3838763369929,reaper
74,soul,523.018012420142,reaper
75,thing,497.34659416238736,reaper
76,wait,492.40179113683183,reaper
77,hell,486.2564640564045,reaper
78,little,482.09010513688617,reaper
79,sorry,452.1700387649933,reaper
80,his,437.8843541482591,reaper
81,something,426.5920683220223,reaper
82,could,422.22936213171073,reaper
83,some,418.4670630405057,reaper
84,talk,407.5576511084477,reaper
85,who,406.078154691428,reaper
86,give,404.96347743487496,reaper
87,time,396.806176797814,reaper
88,ve,388.2912894196848,reaper
89,maybe,379.34408413112703,reaper
90,where,375.535102476898,reaper
91,from,372.79606328778766,reaper
92,when,358.0262943709505,reaper
93,uh,354.1475955507369,reaper
94,try,353.202035128382,reaper
95,man,348.6215557176208,reaper
96,because,345.05398550634493,reaper
97,way,344.64574476250374,reaper
98,help,343.71908462828816,reaper
99,yes,337.8537941142392,reaper
100,find,335.89993864753194,reaper
101,should,330.2909698038261,reaper
102,then,329.71035317196595,reaper
103,love,327.880679193583,reaper
104,god,325.231031309354,reaper
105,vessel,324.6759493976448,reaper
106,ben,324.53002680831287,reaper
107,great,316.5968878124254,reaper
108,us,309.3398934155141,reaper
109,kill,294.4926466278785,reaper
110,never,294.2566473751298,reaper
111,any,281.57707307829094,reaper
112,feel,280.6160297710675,reaper
113,off,276.0684679486848,reaper
114,more,275.6968113964661,reaper
115,anything,271.19120438562186,reaper
116,her,271.1872358611378,reaper
117,over,267.32394168975617,reaper
118,listen,265.7092183537101,reaper
119,happen,264.46681366381154,reaper
120,very,262.8860827035043,reaper
121,down,262.07843546923414,reaper
122,sammy,261.7155418538018,reaper
123,too,261.2736007816783,reaper
124,even,258.16111419316417,reaper
125,an,253.0,reaper
126,into,247.54080865431763,reaper
127,cady,245.80075133488415,reaper
128,call,245.27660629266288,reaper
129,friend,244.1140552217774,reaper
130,please,240.7391985114169,reaper
131,nina,239.83185540866927,reaper
132,nice,235.4438822295785,reaper
133,our,233.8208218012533,reaper
134,believe,230.54963733831423,reaper
135,life,229.9527171201976,reaper
136,demon,227.7405515178777,reaper
137,or,225.7978148163314,reaper
138,actually,225.4769144599634,reaper
139,ted,224.85611115955555,reaper
140,day,218.0386315890731,reaper
141,as,216.0,reaper
142,ever,213.19118680414635,reaper
143,by,206.92149109419844,reaper
144,benji,204.11779571802455,reaper
145,bench,202.66447814648768,reaper
146,nothing,202.2331531422518,reaper
147,people,201.8144102009076,reaper
148,much,195.81448231277784,reaper
149,keep,194.80869353226495,reaper
150,dad,190.54751791926796,reaper
151,got,188.21753342099225,reaper
152,only,186.06254208976932,reaper
153,might,185.54789786661945,reaper
154,ask,183.1316268219234,reaper
155,before,182.00983782802663,reaper
156,hear,181.41833750331347,reaper
157,bad,181.27640912441527,reaper
158,put,180.1886901942609,reaper
159,these,178.97148293548938,reaper
160,everything,176.59866966612122,reaper
161,still,176.57473890252206,reaper
162,pretty,174.22863386884958,reaper
163,again,173.45175618324103,reaper
164,than,171.82573264811796,reaper
165,use,170.89937961399158,reaper
166,around,169.56472071158038,reaper
167,year,167.73099755315613,reaper
168,night,166.5620110301967,reaper
169,away,165.17296601140583,reaper
170,those,165.02556159306323,reaper
171,always,163.23277240747095,reaper
172,mom,163.23277240747095,reaper
173,leave,160.6888796061103,reaper
174,probably,159.90149133793074,reaper
175,kind,159.81992539745792,reaper
176,sure,158.98829035185025,reaper
177,care,156.79724113572547,reaper
