Unnamed: 0,mots,poids,serie
0,be,83243.27022615186,24
1,you,41734.88082357324,24
2,to,33699.80873292226,24
3,the,30633.97232110509,24
4,not,23777.834658684376,24
5,do,19732.80702940986,24
6,we,19092.46320409804,24
7,it,18039.08604032144,24
8,have,16816.917784137542,24
9,that,15483.029397104903,24
10,he,14063.425260234217,24
11,what,12855.939158971803,24
12,this,12828.839725784252,24
13,get,12136.53191400803,24
14,will,10790.307700688849,24
15,of,10460.3048577127,24
16,go,10270.45629354242,24
17,and,9924.155586345663,24
18,in,9899.862039539794,24
19,they,9472.154734407157,24
20,know,8917.581795614964,24
21,your,7700.576352089872,24
22,can,7596.285203893852,24
23,on,7546.0,24
24,with,7363.82615097303,24
25,ctu,6670.627834259438,24
26,for,6642.5104847697085,24
27,she,6509.316305257727,24
28,need,6116.048920924524,24
29,my,5995.616105466802,24
30,there,5961.931353971054,24
31,right,5899.008968319202,24
32,bauer,5852.567694189371,24
33,here,5716.300420881022,24
34,want,5444.717189796259,24
35,just,5262.11417361207,24
36,tell,5193.626902594409,24
37,now,5139.368875390314,24
38,about,5077.528896873671,24
39,jack,4932.617324020235,24
40,if,4887.27459665406,24
41,all,4797.566450540838,24
42,no,4625.071521913202,24
43,out,4535.133691036863,24
44,take,4338.533581479589,24
45,ve,4238.599571527856,24
46,think,4039.342478433801,24
47,but,3909.024165462922,24
48,say,3871.987062854345,24
49,would,3771.449772618648,24
50,how,3648.2707345044832,24
51,at,3587.811736905024,24
52,his,3546.246530073929,24
53,let,3529.035535347909,24
54,make,3485.149582840663,24
55,president,3479.2055034923324,24
56,from,3415.428594858415,24
57,up,3360.8099808899424,24
58,where,3343.619767836478,24
59,come,3327.233375554328,24
60,find,3260.1129559388964,24
61,so,3224.579159889912,24
62,see,3019.031566555808,24
63,call,3001.1935309293244,24
64,yes,2989.630684806445,24
65,one,2944.8213898214926,24
66,who,2890.4062939286287,24
67,our,2770.7003263115835,24
68,give,2712.313523284744,24
69,talk,2712.110914648943,24
70,work,2671.505430137289,24
71,almeida,2669.3961594968423,24
72,back,2657.728844128235,24
73,yeah,2623.3659089215444,24
74,why,2607.252035895493,24
75,as,2587.0,24
76,sir,2585.266173811121,24
77,down,2580.1411748602145,24
78,thank,2519.5451394519905,24
79,good,2443.118980172052,24
80,dubaku,2431.224611407726,24
81,try,2296.6123279614703,24
82,an,2250.0,24
83,time,2210.0901604678247,24
84,could,2167.653342393653,24
85,well,2164.212507787549,24
86,help,2158.4927837436994,24
87,any,2145.1941174403896,24
88,happen,2135.4463215090373,24
89,when,2128.027773771112,24
90,kill,2078.4088358868075,24
91,mr,2059.784790468653,24
92,look,2050.726706368483,24
93,like,2044.6320907449465,24
94,man,1979.234838690774,24
95,people,1953.675609861564,24
96,should,1947.408638793846,24
97,please,1905.324051376543,24
98,phone,1896.7617376505996,24
99,over,1896.070844150023,24
100,chloe,1860.897803802232,24
101,sorry,1831.7837336830016,24
102,juma,1812.5647772548675,24
103,put,1792.877467432896,24
104,something,1768.872605642964,24
105,move,1757.7365967282824,24
106,way,1756.2267206514816,24
107,palmer,1751.3657062790696,24
108,still,1687.6169735816266,24
109,then,1661.0526323308047,24
110,some,1641.1998197313512,24
111,off,1620.4643925946236,24
112,more,1616.3104272529083,24
113,keep,1601.2324322042268,24
114,tony,1558.0115118914766,24
115,by,1555.56273893168,24
116,anything,1546.7358808272968,24
117,into,1540.4291086322824,24
118,leave,1524.1578877490465,24
119,only,1510.827841768927,24
120,her,1475.6150533476934,24
121,fayed,1460.056462929212,24
122,through,1455.7960449085367,24
123,understand,1449.020759103,24
124,thing,1430.6389683930402,24
125,ok,1416.8478401617906,24
126,everything,1404.8344622989644,24
127,hear,1403.182539627398,24
128,believe,1376.7574087862454,24
129,minute,1372.896058112558,24
130,agent,1362.5210699690242,24
131,ask,1342.4202287571347,24
132,starkwood,1340.4296406645276,24
133,hassan,1330.4397123322367,24
134,mean,1323.3089822909517,24
135,okay,1322.8401238255974,24
136,wait,1301.4660136108182,24
137,soon,1300.9796051039673,24
138,before,1297.4034593895233,24
139,terrorist,1249.1966087667026,24
140,sure,1246.0965354200212,24
141,use,1219.0822412464734,24
142,speak,1212.9378777090146,24
143,stay,1201.8458389888835,24
144,nothing,1196.286882818397,24
145,send,1178.567362723908,24
146,too,1174.229631099267,24
147,listen,1173.0089883419885,24
148,two,1167.360609071644,24
149,name,1156.330148565189,24
150,hour,1153.916800731917,24
151,buchanan,1147.1592163127827,24
152,hold,1146.464964217256,24
153,matobo,1145.0633772478352,24
154,or,1142.90078779072,24
155,us,1142.5618643895602,24
156,gredenko,1117.929173995517,24
157,attack,1101.8940952254509,24
158,because,1095.3836426687271,24
159,bring,1087.0258879887233,24
160,their,1085.70893044426,24
161,order,1062.725751241445,24
162,country,1041.736597512658,24
163,than,1030.9543958887075,24
164,someone,1022.9995008587024,24
165,assad,1020.2460422871708,24
166,yet,1014.094141178573,24
167,bomb,1005.0690324703958,24
168,today,997.165008955257,24
169,stop,996.407887709586,24
170,kim,985.4851896032584,24
171,these,980.3952557863204,24
172,really,970.1069471625696,24
173,ready,961.5927234321967,24
174,team,961.1211363111212,24
175,weapon,958.8836490336578,24
176,until,958.7985128556974,24
177,much,946.6936388979968,24
178,start,945.980971862587,24
179,fine,941.3611594071708,24
180,dead,930.0081156849402,24
181,security,925.3573680512814,24
182,canister,913.9813486950698,24
183,away,899.441878553019,24
184,ago,894.4385438344027,24
185,renee,879.1605629015165,24
186,never,878.1237845352557,24
187,other,873.4474742945996,24
188,sangala,868.2945040741879,24
189,clear,866.605019782316,24
190,run,866.4291444883925,24
191,madam,841.8098124844291,24
192,those,838.3298528927612,24
193,life,838.1708505682942,24
194,else,831.1513964356908,24
195,daughter,818.0210952818107,24
196,father,817.6886130716362,24
197,maybe,815.916801644105,24
198,even,815.662416009077,24
199,house,812.8635966425445,24
200,long,807.0,24
201,very,806.399026697866,24
202,enough,803.256347090707,24
203,die,793.2990518186682,24
204,head,790.9199554888843,24
205,lose,790.2710461639086,24
206,senator,790.110222495647,24
207,care,785.57001619515,24
208,three,785.0974227241436,24
209,logan,783.7826919915425,24
210,after,781.1661218599723,24
211,wanna,778.9814597901386,24
212,may,778.3248970734109,24
213,nina,774.6568929700018,24
214,already,769.5259270637916,24
215,room,761.972606417956,24
216,line,761.7623006172441,24
217,might,756.8401097191056,24
218,first,751.908963737876,24
219,target,742.4104914226507,24
220,david,740.8325712885921,24
221,fbi,740.7458284223733,24
222,teri,739.3142507277246,24
223,trust,735.0837600418487,24
224,hand,734.6035668917378,24
225,god,732.544180044402,24
226,wrong,723.8954477304969,24
227,under,722.2175955342507,24
228,few,714.5514823155951,24
229,last,711.6271484439299,24
230,salazar,705.2057491597102,24
231,government,704.4394133089959,24
232,cip,702.9901488177688,24
233,open,700.3635584614506,24
234,another,690.484888604474,24
235,meet,690.484888604474,24
236,wife,686.3782543119474,24
237,copy,684.5611428399397,24
238,again,681.6349716674735,24
239,audrey,679.8923335528145,24
240,set,678.6270979660602,24
241,without,662.652867723582,24
242,hell,660.4604932354903,24
243,against,658.4519907563223,24
244,burnett,657.9496938036472,24
245,safe,657.3117319858321,24
246,deal,657.1498322983177,24
247,suvarov,656.6477187061046,24
248,access,653.4734098275015,24
249,lead,646.2685274908033,24
250,year,641.8936252515014,24
251,cover,631.5138980021785,24
252,drazen,629.5135154537862,24
253,ring,627.0857993863594,24
254,turn,626.4941075580351,24
255,behind,625.4468784377096,24
256,protect,624.0927227107894,24
257,inside,621.3394481458115,24
258,nuclear,619.3324936064196,24
259,bill,615.6507955166084,24
260,amador,615.3801510874848,24
261,door,613.7237196784346,24
262,check,613.0021998622617,24
263,hodges,612.3533871540737,24
264,taylor,610.7186380936071,24
265,larry,603.5744411096762,24
266,both,603.4823298781373,24
267,bierko,602.3793122014679,24
268,sherry,600.6762901163229,24
269,around,588.0317837520861,24
270,follow,585.8407436553745,24
271,whatever,585.2452265026991,24
272,must,584.9205044729745,24
273,anyone,574.1561070088806,24
274,far,573.5668300815225,24
275,brother,570.9671048693285,24
276,able,570.6371322473489,24
277,dad,569.9999027412583,24
278,office,566.777032495489,24
279,which,563.1541461565819,24
280,secure,559.3042032483905,24
281,moss,559.2177142635587,24
282,problem,558.7971712427321,24
283,feel,558.148366907288,24
284,file,555.7896367510953,24
285,everyone,555.0160804606775,24
286,guy,550.5754225525668,24
287,involve,549.0651822756125,24
288,sentox,548.1109056968311,24
289,day,545.7573020987103,24
290,alive,540.2873478875703,24
291,every,537.6523296249828,24
292,system,537.0617517807788,24
293,yourself,536.31404997849,24
294,hey,534.4643124448914,24
295,kind,533.7985508275095,24
296,own,529.7688643812148,24
297,area,529.1378221441371,24
298,walker,525.0879042955601,24
299,michelle,524.0179249127929,24
300,building,522.5100927826524,24
301,damn,519.6798468482749,24
302,chappelle,519.4127450749419,24
303,car,519.2667273936379,24
304,stand,518.1290493882037,24
305,control,515.0171042289044,24
306,promise,513.9547314896224,24
307,family,513.523181667044,24
308,recording,512.2478395381498,24
309,place,511.0,24
310,release,510.5540379602912,24
311,matter,508.69416213474113,24
312,lie,505.4170009515623,24
313,henderson,503.1636974430469,24
314,oh,501.9960106347687,24
315,reason,501.3578009658036,24
316,next,500.5756823183008,24
317,close,499.2052968668805,24
318,ahead,498.3054544931903,24
319,virus,497.34659416238736,24
320,ten,497.0715585166492,24
321,military,496.6864297955364,24
322,white,494.9802148999045,24
323,threat,492.6698429949275,24
324,shut,488.2839417542617,24
325,device,487.6854901571003,24
326,five,487.5337923680255,24
