Unnamed: 0,mots,poids,serie
0,be,32783.13056890632,howimetyourmother
1,you,15930.674003282204,howimetyourmother
2,to,10233.96974131852,howimetyourmother
3,not,9256.920815904336,howimetyourmother
4,the,9176.023357629992,howimetyourmother
5,it,8718.327982134106,howimetyourmother
6,that,7348.962279089866,howimetyourmother
7,do,6951.2500535422605,howimetyourmother
8,and,6016.533025563436,howimetyourmother
9,have,5436.550115235076,howimetyourmother
10,we,5382.131886561736,howimetyourmother
11,this,4640.752350769666,howimetyourmother
12,what,4527.662759912892,howimetyourmother
13,go,4444.191272699529,howimetyourmother
14,of,4016.058057673959,howimetyourmother
15,get,4005.145232523714,howimetyourmother
16,my,3581.643457101808,howimetyourmother
17,in,3547.7094130937094,howimetyourmother
18,just,3426.6910210681244,howimetyourmother
19,she,3309.2787302630472,howimetyourmother
20,so,3293.187227121612,howimetyourmother
21,know,3209.5102459939685,howimetyourmother
22,with,2743.137837967591,howimetyourmother
23,your,2642.6825882497824,howimetyourmother
24,for,2633.100520488382,howimetyourmother
25,no,2489.811229609785,howimetyourmother
26,like,2368.149826622312,howimetyourmother
27,ted,2329.855244091703,howimetyourmother
28,can,2268.1827026800106,howimetyourmother
29,on,2266.0,howimetyourmother
30,right,2176.21470748356,howimetyourmother
31,he,2135.4261235755966,howimetyourmother
32,marshall,2112.3774907919283,howimetyourmother
33,but,2086.560088320848,howimetyourmother
34,want,2069.207434971908,howimetyourmother
35,think,2061.0803594020053,howimetyourmother
36,barney,2051.1993229781947,howimetyourmother
37,lily,2034.111562930549,howimetyourmother
38,all,2014.928219258736,howimetyourmother
39,about,1943.0360150400109,howimetyourmother
40,there,1937.6276900405924,howimetyourmother
41,will,1875.202684086944,howimetyourmother
42,say,1858.989369269161,howimetyourmother
43,they,1849.59234458838,howimetyourmother
44,guy,1830.8817622978213,howimetyourmother
45,out,1818.56230858479,howimetyourmother
46,at,1816.3296918081685,howimetyourmother
47,well,1792.3117302760425,howimetyourmother
48,would,1753.2826702140203,howimetyourmother
49,yeah,1734.8503806405442,howimetyourmother
50,oh,1710.802404243292,howimetyourmother
51,here,1708.6519490682426,howimetyourmother
52,up,1690.7565612279998,howimetyourmother
53,one,1622.6042880271868,howimetyourmother
54,how,1606.2043539674555,howimetyourmother
55,okay,1555.7151039573955,howimetyourmother
56,robin,1544.196116906185,howimetyourmother
57,really,1542.262280085469,howimetyourmother
58,if,1509.74943409437,howimetyourmother
59,see,1466.3434803943912,howimetyourmother
60,come,1462.350032656915,howimetyourmother
61,good,1418.3207502341106,howimetyourmother
62,now,1403.615214071196,howimetyourmother
63,tell,1302.3484582704864,howimetyourmother
64,make,1285.3459900523944,howimetyourmother
65,ve,1273.0618992805694,howimetyourmother
66,look,1262.7627502268983,howimetyourmother
67,thing,1214.2010987112606,howimetyourmother
68,why,1166.729729666837,howimetyourmother
69,mean,1121.9358762901547,howimetyourmother
70,when,1068.327456697254,howimetyourmother
71,who,1052.9026439499169,howimetyourmother
72,let,1049.0138935214018,howimetyourmother
73,take,1046.510512417544,howimetyourmother
74,love,1002.5322824725604,howimetyourmother
75,time,982.395898314588,howimetyourmother
76,back,961.919611237734,howimetyourmother
77,some,956.7183783268068,howimetyourmother
78,hey,951.3959635882444,howimetyourmother
79,wait,931.7501906360252,howimetyourmother
80,then,920.3762939255352,howimetyourmother
81,could,919.8007665768864,howimetyourmother
82,sorry,909.2908443777784,howimetyourmother
83,great,905.860951731246,howimetyourmother
84,should,886.2262655132364,howimetyourmother
85,call,858.4681220243201,howimetyourmother
86,never,856.4417157812987,howimetyourmother
87,work,846.0837510110283,howimetyourmother
88,her,828.8398617164353,howimetyourmother
89,god,819.2724550602297,howimetyourmother
90,because,807.2961170337127,howimetyourmother
91,kid,799.2698679872908,howimetyourmother
92,need,787.5545876714258,howimetyourmother
93,from,786.2353064077025,howimetyourmother
94,two,775.314690235553,howimetyourmother
95,year,758.0150850959941,howimetyourmother
96,thank,753.5848834407439,howimetyourmother
97,something,745.3641633318852,howimetyourmother
98,night,738.2028328858318,howimetyourmother
99,give,729.8760349116932,howimetyourmother
100,girl,726.8144330631158,howimetyourmother
101,talk,723.2295772397181,howimetyourmother
102,our,713.6883907267013,howimetyourmother
103,happen,712.9105411807093,howimetyourmother
104,too,711.7453262673306,howimetyourmother
105,even,695.2928167533686,howimetyourmother
106,way,688.0693414939348,howimetyourmother
107,mosby,672.9282406574956,howimetyourmother
108,yes,672.7044433919074,howimetyourmother
109,friend,665.3596505130153,howimetyourmother
110,little,649.6615320561247,howimetyourmother
111,where,630.4163567684474,howimetyourmother
112,an,624.0,howimetyourmother
113,day,623.7226309699546,howimetyourmother
114,his,619.8222196042259,howimetyourmother
115,first,618.7888942823377,howimetyourmother
116,ever,612.5269173104205,howimetyourmother
117,only,602.8426363708527,howimetyourmother
118,maybe,593.542683360341,howimetyourmother
119,as,586.0,howimetyourmother
120,still,584.4155075180818,howimetyourmother
